"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"19.11.2025 02:48:00 UTC","25957295962","Liquidationen","58846277571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 02:48:00 UTC","25957295962","Liquidationen","58846277571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 02:48:00 UTC","25957295962","Liquidationen","58846277571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 02:48:00 UTC","25957295962","Liquidationen","58846277571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","4","","","","","","","0,20","0","0","0","0","0","0","0","0","0","0","-2,84","0","-2,64"
"19.11.2025 02:48:00 UTC","25957295962","Liquidationen","58846277571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 02:48:00 UTC","25957295962","Liquidationen","58846277571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 03:09:03 UTC","25957295962","Liquidationen","58931778713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","4","","","","","","","0,20","0","0","0","0","0","0","0","0","0","0","-2,84","0","-2,64"
"19.11.2025 03:09:03 UTC","25957295962","Liquidationen","58931778713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 03:09:03 UTC","25957295962","Liquidationen","58931778713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"19.11.2025 03:09:03 UTC","25957295962","Liquidationen","58931778713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","4","","","","","","","0,20","0","0","0","0","0","0","0","0","0","0","-2,84","0","-2,64"
"20.11.2025 02:28:35 UTC","25957295962","Bestellung","306-9829550-2693920","ZFH-LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Verkäufer","Bleicherode OT Nohra","","99752","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","0","0","0","0","33,61"
