"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/11/16 9:13:15 JST","12187123463","注文","249-4783010-9163054","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","2","amazon.jp","Amazon","","千葉県","277-003","","1,269","127","0","0","0","0","-14","0","0","0","0","-444","0","0","938"
"2025/11/16 13:07:10 JST","12187123463","注文","249-3079763-2619857","KND-DinnerStg-Gray","食器収納コンテナ 6個セット、キルティッド食器＆グラスウェアセット収納、ダブルジッパー付きのプレートオ�","1","amazon.jp","Amazon","","埼玉県","341-003","","2,516","252","0","0","0","0","-28","0","0","0","0","-532","0","0","2,208"
"2025/11/16 17:57:49 JST","12187123463","注文","250-6461279-7686242","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","秩父市","埼玉県","368-001","","418","42","35","4","0","0","-5","-35","-4","0","0","-252","0","0","203"
"2025/11/16 17:57:49 JST","12187123463","注文","250-6461279-7686242","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","秩父市","埼玉県","368-001","","417","41","35","3","0","0","-5","-35","-3","0","0","-252","0","0","201"
"2025/11/16 18:27:26 JST","12187123463","FBA 在庫関連の手数料","HXIjJ05U2z","","FBA在庫の廃棄手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-309","-309"
"2025/11/16 18:27:52 JST","12187123463","FBA 在庫関連の手数料","HXIjJ05U2z","","FBA在庫の廃棄手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-286","-286"
"2025/11/16 22:45:25 JST","12187123463","注文","503-9469917-2562233","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","栃木県","329-131","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/17 0:28:57 JST","12187123463","注文","249-8291949-8415051","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","神奈川県","220-002","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/17 0:38:23 JST","12187123463","注文","249-2406404-7173448","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","千葉県","275-000","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/17 0:39:41 JST","12187123463","注文","503-9526994-9807068","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","大阪府","584-007","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/17 3:43:51 JST","12187123463","注文","250-1558827-2623823","MUS-IsoShieldx2","防音 吸音材 シールド マイク分離シールド 折り畳み ボーカル録音放送用 (26cm×11cm×2枚) リフレクションフィル�","1","amazon.jp","Amazon","","愛知県","475-091","","3,051","305","0","0","0","0","-34","0","0","0","0","-514","0","0","2,808"
"2025/11/17 4:18:20 JST","12187123463","注文","250-9627467-2364618","Dog-TrainSet","犬 トレーニング セット、多機能 犬 トレーニング キット、犬笛リストストラップ、犬 しつけ”、初心者 犬 ト�","1","amazon.jp","Amazon","","大阪府","599-810","","817","82","0","0","0","0","-27","0","0","0","0","-399","0","0","473"
"2025/11/17 5:06:42 JST","12187123463","注文","250-5684285-9775052","MUS-IsoShieldx2","防音 吸音材 シールド マイク分離シールド 折り畳み ボーカル録音放送用 (26cm×11cm×2枚) リフレクションフィル�","1","amazon.jp","Amazon","","神奈川県","210-083","","3,051","305","0","0","0","0","-34","0","0","0","0","-514","0","0","2,808"
"2025/11/17 5:07:02 JST","12187123463","注文","250-8528602-2847044","KnBraces-2BK-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","福岡県","814-016","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/17 5:50:38 JST","12187123463","注文","250-5595465-7860630","FootBraces-PK-S","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","神奈川県","252-031","","635","63","0","0","0","0","-7","0","0","0","0","-222","0","0","469"
"2025/11/17 6:43:42 JST","12187123463","注文","249-0719960-8759049","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","新潟県","958-023","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/17 6:48:40 JST","12187123463","注文","503-7603364-1770267","FootBraces-BE-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","和歌山県","649-633","","1,180","118","0","0","0","0","-13","0","0","0","0","-288","0","0","997"
"2025/11/17 10:21:44 JST","12187123463","注文","503-9233364-3070262","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","599-827","","544","54","209","21","0","0","-12","0","0","0","0","-712","0","0","104"
"2025/11/17 10:21:44 JST","12187123463","注文","503-9233364-3070262","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","599-827","","545","55","209","21","0","0","-12","0","0","0","0","-252","0","0","566"
"2025/11/17 10:30:15 JST","12187123463","注文","503-0500570-8920656","Dog-TrainSet","犬 トレーニング セット、多機能 犬 トレーニング キット、犬笛リストストラップ、犬 しつけ”、初心者 犬 ト�","1","amazon.jp","Amazon","","神奈川県","244-080","","817","82","0","0","0","0","-27","0","0","0","0","-399","0","0","473"
"2025/11/17 12:42:29 JST","12187123463","注文","250-0427556-1042264","KnBraces-2BK-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","583-003","","545","54","139","14","0","0","-6","-139","-14","0","0","-252","0","0","341"
"2025/11/17 12:58:55 JST","12187123463","注文","503-0650059-7227045","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","584-007","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/17 14:20:06 JST","12192951983","注文","503-3557115-6492617","KnBraces-2BK-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","千葉県","289-132","","635","64","0","0","0","0","-7","0","0","0","0","-252","0","0","440"
"2025/11/17 18:13:08 JST","12192951983","注文","250-6935792-4283832","FootBraces-PK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","岩手県","023-010","","589","59","0","0","0","0","-6","0","0","0","0","-222","0","0","420"
"2025/11/17 18:55:03 JST","12192951983","注文","249-5371386-4631837","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","東京都","104-005","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/17 21:04:15 JST","12192951983","注文","249-9942372-7651826","Sport-Ball-Blue","バランスボール 65cm - 妊娠中 ヨガボール 破裂防止 エクササイズボール トレーニング用 フィットネスボール ア�","1","amazon.jp","Amazon","","兵庫県","675-001","","1,377","137","418","42","0","0","-15","0","0","0","0","-945","0","0","1,014"
"2025/11/17 22:07:43 JST","12192951983","注文","503-6108713-0128601","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","東京都","194-003","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/17 22:16:07 JST","12192951983","注文","503-1266842-1871004","FootBraces-BE-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","広島県","739-002","","1,180","118","209","21","0","0","-13","0","0","0","0","-518","0","0","997"
"2025/11/18 1:45:27 JST","12192951983","注文","250-3278530-6580654","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","大阪府","552-001","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/18 2:27:30 JST","12192951983","注文","503-1858555-5675869","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","山形県","998-004","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/18 3:08:36 JST","12192951983","注文","503-5656867-0103052","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","","大阪府","536-000","","2,452","245","0","0","0","0","-27","0","0","0","0","-514","0","0","2,156"
"2025/11/18 3:11:58 JST","12192951983","注文","249-6223856-7410262","Sport-Ball-Blue","バランスボール 65cm - 妊娠中 ヨガボール 破裂防止 エクササイズボール トレーニング用 フィットネスボール ア�","1","amazon.jp","Amazon","","埼玉県","337-005","","1,376","138","0","0","0","0","-15","0","0","0","0","-485","0","0","1,014"
"2025/11/18 3:29:33 JST","12192951983","注文","250-1383662-8306212","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","","宮城県","981-333","","2,452","245","418","42","0","0","-27","0","0","0","0","-974","0","0","2,156"
"2025/11/18 5:48:05 JST","12192951983","注文","249-1823245-3722262","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","神奈川県","259-113","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/18 7:35:57 JST","12192951983","注文","249-7193983-5311809","KND-Bottles-6pcs","ガラス製ウォーターボトル 水筒 532ml ガラス 水筒 のクリアウォーターボトル 6本セット、ステンレス製密閉キャ","1","amazon.jp","Amazon","","Tokyo-to","108-007","","2,090","209","0","0","0","0","-23","0","0","0","0","-514","0","0","1,762"
"2025/11/18 8:42:29 JST","12192951983","注文","249-5081223-1829430","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","千葉県","274-006","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/18 8:48:34 JST","12192951983","注文","250-8910549-6823842","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","愛知県","478-002","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/18 8:58:40 JST","12192951983","注文","249-0035466-8809458","KnBraces-2BK-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","東京都","190-015","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/18 8:59:54 JST","12192951983","注文","503-6151921-5424657","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","静岡県","430-094","","635","63","0","0","0","0","-7","0","0","0","0","-222","0","0","469"
"2025/11/18 9:09:10 JST","12192951983","注文","250-9068785-5855058","FootBraces-PK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","山梨県","401-030","","725","73","0","0","0","0","-8","0","0","0","0","-222","0","0","568"
"2025/11/18 10:35:15 JST","12192951983","注文","503-2807630-7849401","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","福島県","964-092","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/18 11:40:22 JST","12192951983","注文","250-0583695-3919847","KND-DinnerStg-Gray","食器収納コンテナ 6個セット、キルティッド食器＆グラスウェアセット収納、ダブルジッパー付きのプレートオ�","1","amazon.jp","Amazon","","東京都","153-006","","2,516","252","0","0","0","0","-28","0","0","0","0","-532","0","0","2,208"
"2025/11/18 14:24:18 JST","12192951983","注文","249-1162768-6379838","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","愛知県","444-317","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/18 18:45:26 JST","12192951983","注文","503-4509975-1344629","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","東京都","154-002","","1,363","136","0","0","0","0","-15","0","0","0","0","-485","0","0","999"
"2025/11/18 21:35:51 JST","12192951983","注文","250-8961942-3271862","FootBraces-BK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon",",","三重県","515-213","","816","82","0","0","0","0","-9","0","0","0","0","-222","0","0","667"
"2025/11/18 23:30:19 JST","12192951983","注文","503-1312026-5934213","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","栃木県","324-004","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/19 3:48:57 JST","12192951983","注文","503-6505320-5354208","FootBraces-PK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","東京都","166-001","","725","73","60","6","0","0","-8","-60","-6","0","0","-222","0","0","568"
"2025/11/19 3:57:19 JST","12192951983","注文","249-8223423-6951844","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","長野県","381-008","","545","54","0","0","0","0","-12","0","0","0","0","-252","0","0","335"
"2025/11/19 5:27:10 JST","12192951983","注文","250-6740106-5928638","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","神奈川県","259-113","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/19 6:31:50 JST","12192951983","注文","503-6505320-5354208","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","東京都","166-001","","635","63","60","6","0","0","-7","-60","-6","0","0","-222","0","0","469"
"2025/11/19 7:00:06 JST","12192951983","注文","250-6112555-8627867","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","236-003","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/19 9:14:04 JST","12192951983","注文","503-6310785-1694262","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","584-007","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/19 11:26:28 JST","12192951983","注文","503-8010008-3526206","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","栃木県","321-091","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/19 11:26:28 JST","12192951983","注文","503-8010008-3526206","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","栃木県","321-091","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/19 12:23:36 JST","12192951983","FBA 在庫関連の手数料","","","FBA長期在庫保管手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-12,250","-12,250"
"2025/11/19 12:24:48 JST","12192951983","振込み","","","末尾が279のアカウントへ","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-81,872","-81,872"
"2025/11/19 15:59:32 JST","12192951983","注文","249-8500751-6018231","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","544-003","","453","45","0","0","0","0","-5","0","0","0","0","-252","0","0","241"
"2025/11/19 15:59:32 JST","12192951983","注文","249-8500751-6018231","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","544-003","","454","46","0","0","0","0","-5","0","0","0","0","-252","0","0","243"
"2025/11/19 17:15:18 JST","12192951983","注文","503-9044264-3280628","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","栃木県","329-274","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/19 17:26:39 JST","12192951983","注文","503-3984735-7242249","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","栃木県","321-342","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/19 18:06:30 JST","12192951983","注文","250-9448042-0757461","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","","神奈川県","234-005","","2,452","245","0","0","0","0","-27","0","0","0","0","-514","0","0","2,156"
"2025/11/19 18:15:27 JST","12192951983","注文","249-0596768-0034260","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","東京都","194-003","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/19 18:57:42 JST","12192951983","注文","249-9795692-8575806","Dog-TrainSet","犬 トレーニング セット、多機能 犬 トレーニング キット、犬笛リストストラップ、犬 しつけ”、初心者 犬 ト�","1","amazon.jp","Amazon","","愛知県","474-003","","817","82","0","0","0","0","-27","0","0","0","0","-399","0","0","473"
"2025/11/19 19:45:43 JST","12192951983","注文","503-0760702-9243808","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","栃木県","329-274","","2,715","271","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,856"
"2025/11/19 19:45:43 JST","12192951983","注文","503-0760702-9243808","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","栃木県","329-274","","2,716","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,858"
"2025/11/19 20:14:59 JST","12192951983","注文","250-1500513-7695805","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","福岡県","809-001","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/19 20:24:25 JST","12192951983","注文","250-6672016-8831823","KnBraces-GY-XXL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","福岡県","811-021","","544","54","113","11","0","0","-12","-113","-11","0","0","-252","0","0","334"
"2025/11/19 20:24:25 JST","12192951983","注文","250-6672016-8831823","KnBraces-GY-XXL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","福岡県","811-021","","545","55","114","12","0","0","-12","-114","-12","0","0","-252","0","0","336"
"2025/11/19 21:48:38 JST","12192951983","注文","503-3105152-6992643","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","栃木県","329-047","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/19 22:04:13 JST","12192951983","注文","250-1115095-9558254","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","埼玉県","330-083","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/19 22:27:44 JST","12192951983","注文","503-5431298-1322208","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","栃木県","329-131","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/19 23:52:40 JST","12192951983","注文","503-6831622-4496648","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","茨城県","309-110","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/19 23:57:23 JST","12192951983","注文","503-3321036-5139806","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","578-092","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/19 23:59:34 JST","12192951983","注文","249-8893962-1456637","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","東京都","108-001","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/20 0:51:50 JST","12192951983","注文","250-2077011-5720637","Sport-Ball-Blue","バランスボール 65cm - 妊娠中 ヨガボール 破裂防止 エクササイズボール トレーニング用 フィットネスボール ア�","1","amazon.jp","Amazon","","沖縄県","904-032","","1,376","138","0","0","0","0","-15","0","0","0","0","-485","0","0","1,014"
"2025/11/20 1:23:50 JST","12192951983","注文","249-2638357-5403810","Home-Fmat32BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","佐賀県","841-005","","2,700","270","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,840"
"2025/11/20 1:25:53 JST","12192951983","注文","503-8466852-4556656","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","3","amazon.jp","Amazon","","栃木県","329-047","","8,146","815","0","0","0","0","-90","0","0","0","0","-3,300","0","0","5,571"
"2025/11/20 1:49:04 JST","12192951983","注文","250-0960109-4712635","KND-DinnerStg-Gray","食器収納コンテナ 6個セット、キルティッド食器＆グラスウェアセット収納、ダブルジッパー付きのプレートオ�","1","amazon.jp","Amazon","","長崎県","852-801","","2,516","252","0","0","0","0","-28","0","0","0","0","-532","0","0","2,208"
"2025/11/20 1:56:47 JST","12192951983","注文","503-0844542-3298210","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","栃木県","321-430","","5,431","543","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,714"
"2025/11/20 2:19:07 JST","12192951983","注文","250-4982636-9385416","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","静岡県","411-084","","1,363","136","0","0","0","0","-15","0","0","0","0","-485","0","0","999"
"2025/11/20 2:43:09 JST","12192951983","注文","249-3042846-2455851","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","236-003","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/20 3:01:02 JST","12192951983","注文","503-2692389-7423826","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","3","amazon.jp","Amazon","","栃木県","322-001","","8,146","815","0","0","0","0","-90","0","0","0","0","-3,300","0","0","5,571"
"2025/11/20 5:12:35 JST","12192951983","注文","503-9720366-6215067","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","221-082","","454","46","0","0","0","0","-5","0","0","0","0","-252","0","0","243"
"2025/11/20 5:12:35 JST","12192951983","注文","503-9720366-6215067","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","221-082","","453","45","0","0","0","0","-5","0","0","0","0","-252","0","0","241"
