"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.06.2025 14:29:45 UTC","24916174592","Bestellung","302-2907801-5488316","MVAWWJSKWDP","Backblech & Abkühlgitter Set - 45 x 34 cm, Aluminium-Backblech mit Edelstahl-Rost für Kekse, Brot & mehr","1","amazon.de","Amazon","Volders","","6111","MarketplaceFacilitator","15,96","3,19","0","0","0","0","0","0","-3,19","-2,85","-5,27","0","0","7,84"
"02.06.2025 19:11:23 UTC","24916174592","Bestellung","304-4791477-4029949","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Kalkar","","47546","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"02.06.2025 19:42:25 UTC","24916174592","Bestellung","303-8844131-2513127","03DEWWJMJJWJTZ01","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Oschersleben (bode)","Sachsen-Anhalt","39387","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"02.06.2025 19:46:55 UTC","24916174592","Erstattung","306-5895131-9878703","03de-H- Candle-3x6Wht3pk","Stumpenkerzen 3er Set,Duftlose Pillar Kerzen Set,Unparfümiert Haushaltkerzen,für Hochzeiten,Dekoration,Restaurant,Spa,Kirchen,Feierlichkeiten(3x6inc","2","amazon.de","Amazon","Höhenkirchen-siegertsbrunn","","85635","MarketplaceFacilitator","-26,86","-5,10","-2,79","-0,54","0","0","2,79","0,54","5,10","3,84","0","0","0","-23,02"
"02.06.2025 20:03:08 UTC","24916174592","Bestellung","028-5616825-1818734","03de-H-Shoe Organizer-2Pk","MOVASEE Unterbettkommode für Schuhe und Stiefel, Faltbare Unterbett Aufbewahrungsbox Schuhorganizer Platz für 16 Paar Schuhe und 4 Paar Stiefel, 2er","1","amazon.de","Amazon","Leipzig","","04347","","8,72","1,66","0","0","0","0","0","0","0","-1,56","-5,02","0","0","3,80"
"02.06.2025 20:24:08 UTC","24916174592","Bestellung","303-6729862-2472352","03de-H-Towel","MOVASEE Mikrofaser Handtuch 3pc Set,Schnelltrocknend Kompakt Leichtes Microfaser Handtücher mit Organizer,Sporthandtuch,Reisehandtuch,Strandhandtuch","1","amazon.de","Amazon","Volketswil","Kanton Zürich","86","MarketplaceFacilitator","7,55","0,61","0,92","0,07","0","0","-0,92","-0,07","-0,61","-1,17","-3,25","0","0","3,13"
"02.06.2025 20:24:30 UTC","24916174592","Bestellung","302-9225202-1846723","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Hohenaspe","","25582","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"02.06.2025 20:24:44 UTC","24916174592","Bestellung","305-5215745-0464336","03DE-F-Guitar Stand","MOVASEE Höhenverstellbarer Gitarrenständer faltbar mit gepolstertem Hals und Yoke","1","amazon.de","Amazon","Mönchengladbach","","41189","MarketplaceFacilitator","12,60","2,39","1,12","0,21","0","0","-1,12","-0,21","-2,39","-1,80","-5,20","0","0","5,60"
"02.06.2025 20:37:42 UTC","24916174592","Bestellung","302-3771273-1736347","08-T0IJ-AXLV","Whiskey Steine Geschenkset für Männer - 2 x 10 oz Whiskey Gläser, 8 Granit Whiskey Steine, 2 Untersetzer, Metallzange & Cocktailkarten im Holzkaste","1","amazon.de","Amazon","Markranstädt","","04420","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-5,20","0","0","7,22"
"02.06.2025 20:44:05 UTC","24916174592","Bestellung","305-4043049-4276315","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Ensdorf","","66806","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-5,74","-5,40","-3,67","0","0","3,18"
