"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"15 Oct 2025 17:12:51 UTC","25778378962","Refund","026-8797580-9344325","UK08-Watercolour card- 48pk2","Gold And Watercolor Thank You Cards for Thank You Notes! Bulk Set of 48 Blank Cards with Envelopes for Baby Shower Note Cards, Wedding Thank You Cards","1","amazon.co.uk","Amazon","Glasgow","","G31 3","MarketplaceFacilitator","-8.32","-1.66","0","0","0","0","0","0","1.66","1.20","0","0.03","0","-7.09"
"15 Oct 2025 17:20:26 UTC","25778378962","Order","202-7453696-5597966","UK08-DBdPad-36pk","Medokare Disposable Incontinence Bed Pads - Hospital Grade 1500ml Underpads for Elderly Adults Kids Disposable Bed Mats Liner, 10g SAP Waterproof Pads","1","amazon.co.uk","Amazon","CHEPSTOW","","NP16 7","MarketplaceFacilitator","12.72","2.55","0","0","0","0","0","0","-2.55","-2.29","-5.16","-0.15","0","5.12"
"15 Oct 2025 17:58:43 UTC","25778378962","Order","203-4993482-5044306","UK08-Watercolour card- 48pk2","Gold And Watercolor Thank You Cards for Thank You Notes! Bulk Set of 48 Blank Cards with Envelopes for Baby Shower Note Cards, Wedding Thank You Cards","1","amazon.co.uk","Amazon","Poole","","BH14 0","MarketplaceFacilitator","8.32","1.66","0","0","0","0","0","0","-1.66","-1.50","-2.42","-0.08","0","4.32"
"15 Oct 2025 17:59:06 UTC","25778378962","Order","202-4681963-3352331","UK08-FMat-39Bg2","Sky Solutions Anti Fatigue Mat - Cushioned Comfort Floor Mats For Kitchen, Office & Garage - Padded Pad For Office - Non Slip Foam Cushion For Standin","1","amazon.co.uk","Amazon","CULLOMPTON","","EX15 2","MarketplaceFacilitator","19.16","3.83","0","0","0","0","0","0","-3.83","-3.45","-5.39","-0.18","0","10.14"
"15 Oct 2025 18:09:59 UTC","25778378962","Refund","203-9657928-2041160","UK08-KWdHg-Pink10pk3","ZOBER High-Grade Wooden Childrens Hangers (10 Pack) Cute and Charming, Durable Baby Hangers / Nursery Coat Hangers - 32cm Wide - 360° Swivel Hook & D","1","amazon.co.uk","Amazon","PLAINS","","ML6 7","MarketplaceFacilitator","-9.98","-2.00","0","0","0","0","0","0","2.00","1.44","0","0.04","0","-8.50"
"15 Oct 2025 18:10:30 UTC","25778378962","Order","202-8798782-3301919","UK08-MSWdHngr-Ntl10pk3","High-Grade Wooden Trouser Hangers with Clips (10 Pack) - Durable Wooden Skirt Hangers, 360° Hook, Hangers for Trousers - Jean Hangers / Pants Hanger","1","amazon.co.uk","Amazon","TUNBRIDGE WELLS","","TN4 8","MarketplaceFacilitator","12.48","2.50","0","0","0","0","0","0","-2.50","-2.25","-2.98","-0.11","0","7.14"
"15 Oct 2025 18:26:25 UTC","25778378962","Order","203-4840802-5992331","UK08-Roller-Pink","Sdara Skincare Face Roller - Rose Quartz Relaxing Massager - Facial Tool Alternative to Jade Roller","1","amazon.co.uk","Amazon","Leeds","","LS13 3","MarketplaceFacilitator","8.32","1.66","1.87","0.38","0","0","-1.87","-0.38","-1.66","-0.80","-2.42","-0.07","0","5.03"
"15 Oct 2025 18:43:27 UTC","25778378962","Refund","202-0689649-1356321","08uk-PrWrpOrg-40Red","Holiday Décor Storage, 600D Oxford Black Wrapping Paper Storage Bag with Red Trim, 18-20 Roll Capacity with 2 Clear Pockets for Holiday Décor Storag","1","amazon.co.uk","Amazon","TRURO","Cornwall","TR2 5","MarketplaceFacilitator","-10.52","-2.11","0","0","0","0","0","0","2.11","1.51","0","0.04","0","-8.97"
"15 Oct 2025 18:51:27 UTC","25778378962","Order","206-2091107-3127553","UK08-BHanger20-Divder7-Bho","Unisex Baby Hangers and Wardrobe Dividers - The Ultimate Nursery Closet Organizer with 7X Baby Size Dividers (Infant Newborn Clothing to 24 Months) an","1","amazon.co.uk","Amazon","BUCKHURST HILL","","IG9 6","MarketplaceFacilitator","7.77","1.56","0","0","0","0","0","0","-1.56","-1.40","-3.26","-0.10","0","3.01"
"15 Oct 2025 18:51:27 UTC","25778378962","Order","206-2091107-3127553","UK08-BHanger20-Divder7-Bho","Unisex Baby Hangers and Wardrobe Dividers - The Ultimate Nursery Closet Organizer with 7X Baby Size Dividers (Infant Newborn Clothing to 24 Months) an","1","amazon.co.uk","Amazon","BUCKHURST HILL","","IG9 6","MarketplaceFacilitator","7.77","1.56","0","0","0","0","0","0","-1.56","-1.40","-3.26","-0.10","0","3.01"
