"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"01.07.2025 03:51:21 UTC","25109903102","Liquidationen","27308929550552","X0024RC9DL","8-teiliges Profi-Küchenwerkzeug-Set aus hochwertigem Edelstahl, galvanisch veredelt, geschmiedet, mit Filztasche","3","","","","","","","0,60","0","0","0","0","0","0","0","0","0","0","-1,23","0","-0,63"
"01.07.2025 04:43:20 UTC","25109903102","Bestellung","304-3241927-5364349","03DE-SP-BIKECOVER-L","Fahrradabdeckung - XXL reflektierende Fahrradabdeckungen zur Lagerung im Freien - wasserdichte und wetterfeste Gartenplane für Fahrräder, Dreiräder","1","amazon.de","Amazon","Berlin","Berlin","13437","MarketplaceFacilitator","12,76","2,43","0","0","0","0","0","0","-2,43","-1,22","-4,97","0","0","6,57"
"01.07.2025 04:48:20 UTC","25109903102","Übertrag","","","Für Konten mit folgenden Endziffern: 100","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-580,90","-580,90"
"01.07.2025 10:42:06 UTC","25109903102","Erstattung","028-0299815-7229149","VJ-WEHW-K5VN","Handbetriebene Eiscrusher aus verchromter Zinklegierung - Robuste Edelstahlklingen, rutschfeste Basis, inkl. großem Eisbehälter und Löffel - Ideal","1","amazon.de","Amazon","Oberhausen","","46147","MarketplaceFacilitator","-17,64","-3,35","0","0","0","0","0","0","3,35","0,36","0","0","0","-17,28"
"01.07.2025 13:50:25 UTC","25109903102","Bestellung","304-1535568-7800300","4Q-54MD-Y6CV","Natürlicher Mörser aus unpoliertem Granit mit Stößel - 15 cm, 3.5 kg schwer, einzigartiges Muster, einfach zu reinigen - Ideal als Geschenk und f�","1","amazon.de","Amazon","Rettenberg","","87549","MarketplaceFacilitator","16,80","3,19","0","0","0","0","0","0","-3,19","-3,00","-5,67","0","0","8,13"
"01.07.2025 14:53:33 UTC","25109903102","Erstattung","028-2471969-0978711","8Z-BYJ2-XDVU","MOVASEE Professioneller Sahnespender aus gebürstetem Aluminium - 500 ml, mit 3 Sprühdüsen (gerade, Tulpenform, Sternform), kompatibel mit N20-Gaspa","1","amazon.de","Amazon","Osnabrück","Niedersachsen","49076","MarketplaceFacilitator","-16,80","-3,19","0","0","0","0","0","0","3,19","0","0","0","0","-16,80"
"01.07.2025 16:05:17 UTC","25109903102","Bestellung","304-0068612-0873178","03de-H-Beard Bib","Bart Schürze, Bartlätzchen Schürze Bartfänger, Bester Trimmfänger für die Rasur Barthaarfänger mit Saugnäpfen, Rasiergeschenk für Männer, 30","1","amazon.de","Amazon","Ehlange","","3961","MarketplaceFacilitator","6,71","1,14","1,49","0,25","0","0","0","0","-1,39","-0,64","-4,11","0","0","3,45"
"01.07.2025 16:26:38 UTC","25109903102","Bestellung","305-4362828-6672332","03de-H-Bath Glove-Yelw","Fellpflegehandschuh,Haustierpflege-Handschuhe Doppelseitige Fellbürste für Hunde und Katzen, Entwirrbürste für lange Haare und Unterwolle (Bath Gl","1","amazon.de","Amazon","Weeze","","47652","MarketplaceFacilitator","7,55","1,44","1,67","0,32","0","0","0","0","-1,76","-1,35","-4,71","0","0","3,16"
"01.07.2025 18:18:49 UTC","25109903102","Bestellung","305-7641476-9498732","VJ-WEHW-K5VN","Handbetriebene Eiscrusher aus verchromter Zinklegierung - Robuste Edelstahlklingen, rutschfeste Basis, inkl. großem Eisbehälter und Löffel - Ideal","2","amazon.de","Amazon","8181 Mitterdorf a. d. Raab","Steiermark","8181","MarketplaceFacilitator","35,28","7,06","1,65","0,34","0","0","-1,65","-0,34","-7,06","-6,30","-9,94","0","0","19,04"
"01.07.2025 18:19:10 UTC","25109903102","Bestellung","306-6931730-8649101","03DEWWJMJJWJTZ01","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Potsdam","","14469","","15,12","2,87","0,29","0,05","0","0","0","0","0","-2,70","-3,96","0","0","11,67"
"01.07.2025 18:19:11 UTC","25109903102","Bestellung","306-6439838-3172358","03de-H-Beard Bib","Bart Schürze, Bartlätzchen Schürze Bartfänger, Bester Trimmfänger für die Rasur Barthaarfänger mit Saugnäpfen, Rasiergeschenk für Männer, 30","1","amazon.de","Amazon","Heidelberg","","69115","MarketplaceFacilitator","6,71","1,28","0","0","0","0","0","0","-1,28","-0,64","-2,65","0","0","3,42"
"01.07.2025 18:53:24 UTC","25109903102","Bestellung","302-4601413-5229158","VJ-WEHW-K5VN","Handbetriebene Eiscrusher aus verchromter Zinklegierung - Robuste Edelstahlklingen, rutschfeste Basis, inkl. großem Eisbehälter und Löffel - Ideal","1","amazon.de","Amazon","Krefeld","","47798","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-4,97","0","0","9,52"
